clamp_magnitude,forward,forward_ci95,sideways,sideways_ci95,n_participants,ballistic_fraction,sample_percent,panel,path_type
114.46861924686192,-3.12173505000784,,2.065628208081958,,,0.2,20.0,Human,smoothed_path
115.1715481171548,-2.968396022442517,,1.86721571454695,,,0.2,20.0,Human,smoothed_path
115.8744769874477,-2.80744182233201,,1.672425332332265,,,0.2,20.0,Human,smoothed_path
116.57740585774057,-2.639020572639769,,1.481570322561846,,,0.2,20.0,Human,smoothed_path
117.28033472803347,-2.4633156548650126,,1.2949427912444496,,,0.2,20.0,Human,smoothed_path
117.98326359832635,-2.2805458131151832,,1.1128127756359103,,,0.2,20.0,Human,smoothed_path
118.68619246861924,-2.090964967270843,,0.9354274448608709,,,0.2,20.0,Human,smoothed_path
119.38912133891212,-1.894861719455827,,0.7630104169242753,,,0.2,20.0,Human,smoothed_path
120.09205020920501,-1.6925585417382365,,0.5957611940777313,,,0.2,20.0,Human,smoothed_path
120.79497907949789,-1.4844106371336827,,0.4338547183370184,,,0.2,20.0,Human,smoothed_path
121.49790794979079,-1.2708044704921204,,0.277441048758163,,,0.2,20.0,Human,smoothed_path
122.20083682008368,-1.0521559706470531,,0.12664516185652935,,,0.2,20.0,Human,smoothed_path
122.90376569037656,-0.82890841020361,,-0.01843312371856004,,,0.2,20.0,Human,smoothed_path
123.60669456066945,-0.6015299744479023,,-0.15771909747372825,,,0.2,20.0,Human,smoothed_path
124.30962343096233,-0.3705110359758837,,-0.2911629819500888,,,0.2,20.0,Human,smoothed_path
125.01255230125523,-0.13636115666462814,,-0.4187396322979983,,,0.2,20.0,Human,smoothed_path
125.7154811715481,0.10039415655871847,,-0.5404481112232737,,,0.2,20.0,Human,smoothed_path
126.418410041841,0.339216911156788,,-0.656311140634667,,,0.2,20.0,Human,smoothed_path
127.12133891213388,0.5795602684893123,,-0.7663744320619332,,,0.2,20.0,Human,smoothed_path
127.82426778242677,0.8208723245825245,,-0.8707058987343679,,,0.2,20.0,Human,smoothed_path
128.52719665271965,1.0625999902584446,,-0.969394753102506,,,0.2,20.0,Human,smoothed_path
129.23012552301253,1.3041929262686311,,-1.062550494539931,,,0.2,20.0,Human,smoothed_path
129.93305439330544,1.5451074873299917,,-1.1503017929625876,,,0.2,20.0,Human,smoothed_path
130.63598326359832,1.784810627971132,,-1.2327952751325175,,,0.2,20.0,Human,smoothed_path
131.3389121338912,2.022783722901973,,-1.3101942214511242,,,0.2,20.0,Human,smoothed_path
132.04184100418408,2.258526255236666,,-1.3826771820716472,,,0.2,20.0,Human,smoothed_path
132.744769874477,2.4915593273343166,,-1.4504365221480637,,,0.2,20.0,Human,smoothed_path
133.44769874476987,2.7214289512578858,,-1.5136769069631226,,,0.2,20.0,Human,smoothed_path
134.15062761506275,2.9477090788576508,,-1.5726137385171928,,,0.2,20.0,Human,smoothed_path
134.85355648535563,3.1700043352108214,,-1.6274715558876232,,,0.2,20.0,Human,smoothed_path
135.55648535564853,3.3879524235275005,,-1.6784824122628428,,,0.2,20.0,Human,smoothed_path
136.2594142259414,3.60122617458141,,-1.7258842419954907,,,0.2,20.0,Human,smoothed_path
136.9623430962343,3.809535219145798,,-1.7699192312869818,,,0.2,20.0,Human,smoothed_path
137.6652719665272,4.012627267700937,,-1.8108322061976163,,,0.2,20.0,Human,smoothed_path
138.36820083682008,4.210288987712335,,-1.8488690515619104,,,0.2,20.0,Human,smoothed_path
139.07112970711296,4.402346474932704,,-1.8842751740727248,,,0.2,20.0,Human,smoothed_path
139.77405857740584,4.588665321327776,,-1.9172940222796933,,,0.2,20.0,Human,smoothed_path
140.47698744769875,4.76915028823889,,-1.9481656755324015,,,0.2,20.0,Human,smoothed_path
141.17991631799163,4.9437445991488955,,-1.9771255129965963,,,0.2,20.0,Human,smoothed_path
141.8828451882845,5.112428871795647,,-2.00440297279758,,,0.2,20.0,Human,smoothed_path
142.58577405857739,5.275219714271861,,-2.0302204101184596,,,0.2,20.0,Human,smoothed_path
143.2887029288703,5.4321680140689,,-2.0547920617259003,,,0.2,20.0,Human,smoothed_path
143.99163179916317,5.583356952686469,,-2.0783231229395955,,,0.2,20.0,Human,smoothed_path
144.69456066945605,5.728899781381964,,-2.1010089415335793,,,0.2,20.0,Human,smoothed_path
145.39748953974893,5.86893739583108,,-2.123034331489145,,,0.2,20.0,Human,smoothed_path
146.10041841004184,6.003635748896212,,-2.144573007942637,,,0.2,20.0,Human,smoothed_path
146.80334728033472,6.133183141350514,,-2.165787143118549,,,0.2,20.0,Human,smoothed_path
147.5062761506276,6.257787430303299,,-2.1868270415396784,,,0.2,20.0,Human,smoothed_path
148.20920502092048,6.3776731942542515,,-2.2078309313900366,,,0.2,20.0,Human,smoothed_path
148.9121338912134,6.493078892224144,,-2.228924867598197,,,0.2,20.0,Human,smoothed_path
149.61506276150627,6.604254052336037,,-2.2502227410305937,,,0.2,20.0,Human,smoothed_path
150.31799163179915,6.711456522633073,,-2.2718263871537707,,,0.2,20.0,Human,smoothed_path
151.02092050209203,6.8149498139039215,,-2.293825786654828,,,0.2,20.0,Human,smoothed_path
151.72384937238493,6.915000560937983,,-2.316299349809126,,,0.2,20.0,Human,smoothed_path
152.4267782426778,7.01187612504384,,-2.33931427585752,,,0.2,20.0,Human,smoothed_path
153.1297071129707,7.105842356930387,,-2.3629269783016755,,,0.2,20.0,Human,smoothed_path
153.8326359832636,7.197161535260689,,-2.38718356684066,,,0.2,20.0,Human,smoothed_path
154.53556485355648,7.286090492428575,,-2.412120376646718,,,0.2,20.0,Human,smoothed_path
155.23849372384936,7.372878935453679,,-2.4377645358014677,,,0.2,20.0,Human,smoothed_path
155.94142259414224,7.457767966409155,,-2.4641345619713344,,,0.2,20.0,Human,smoothed_path
156.64435146443515,7.540988803544752,,-2.4912409797770607,,,0.2,20.0,Human,smoothed_path
157.34728033472803,7.622761701291498,,-2.51908695078881,,,0.2,20.0,Human,smoothed_path
158.0502092050209,7.703295064667788,,-2.5476689086377684,,,0.2,20.0,Human,smoothed_path
158.75313807531379,7.782784751273171,,-2.576977192358635,,,0.2,20.0,Human,smoothed_path
159.4560669456067,7.861413552069038,,-2.606996671747215,,,0.2,20.0,Human,smoothed_path
160.15899581589957,7.939350840507399,,-2.637707359216062,,,0.2,20.0,Human,smoothed_path
160.86192468619245,8.0167523782753,,-2.6690850033430262,,,0.2,20.0,Human,smoothed_path
161.56485355648533,8.093760264959755,,-2.701101660017783,,,0.2,20.0,Human,smoothed_path
162.26778242677824,8.170503018288025,,-2.733726237787546,,,0.2,20.0,Human,smoothed_path
162.97071129707112,8.247095771236502,,-2.7669250146737774,,,0.2,20.0,Human,smoothed_path
163.673640167364,8.323640572200999,,-2.800662124367995,,,0.2,20.0,Human,smoothed_path
164.37656903765688,8.400226774552229,,-2.834900010309228,,,0.2,20.0,Human,smoothed_path
165.0794979079498,8.476931502231588,,-2.869599846693027,,,0.2,20.0,Human,smoothed_path
165.78242677824267,8.553820178542512,,-2.9047219259583046,,,0.2,20.0,Human,smoothed_path
166.48535564853555,8.630947105931062,,-2.9402260127415296,,,0.2,20.0,Human,smoothed_path
167.18828451882845,8.708356085296101,,-2.9760716646770584,,,0.2,20.0,Human,smoothed_path
167.89121338912133,8.786081064197067,,-3.012218520758159,,,0.2,20.0,Human,smoothed_path
168.5941422594142,8.864146804210067,,-3.0486265582569367,,,0.2,20.0,Human,smoothed_path
169.2970711297071,8.942569558597775,,-3.08525631943509,,,0.2,20.0,Human,smoothed_path
170.0,9.02135775238537,,-3.1220691094643835,,,0.2,20.0,Human,smoothed_path
2.0,-4.191633300239588,,6.2282109665916465,,,0.2,20.0,Calibrated 1D,smoothed_path
2.702928870292887,-4.191633300239589,,6.27884363183705,,,0.2,20.0,Calibrated 1D,smoothed_path
3.405857740585774,-4.191633300239587,,6.330221914575295,,,0.2,20.0,Calibrated 1D,smoothed_path
4.108786610878661,-4.191633300239588,,6.382331865107915,,,0.2,20.0,Calibrated 1D,smoothed_path
4.811715481171548,-4.191633300239589,,6.435155498548008,,,0.2,20.0,Calibrated 1D,smoothed_path
5.514644351464435,-4.191633300239589,,6.488670395951215,,,0.2,20.0,Calibrated 1D,smoothed_path
6.217573221757322,-4.191633300239588,,6.542849286203547,,,0.2,20.0,Calibrated 1D,smoothed_path
6.920502092050209,-4.191633300239589,,6.5976596106963346,,,0.2,20.0,Calibrated 1D,smoothed_path
7.623430962343096,-4.191633300239588,,6.6530630735224605,,,0.2,20.0,Calibrated 1D,smoothed_path
8.326359832635983,-4.191633300239587,,6.709015180727723,,,0.2,20.0,Calibrated 1D,smoothed_path
9.02928870292887,-4.191633300239587,,6.765464773047343,,,0.2,20.0,Calibrated 1D,smoothed_path
9.732217573221757,-4.191633300239589,,6.8223535575476095,,,0.2,20.0,Calibrated 1D,smoothed_path
10.435146443514643,-4.191633300239587,,6.879615644669715,,,0.2,20.0,Calibrated 1D,smoothed_path
11.13807531380753,-4.191633300239589,,6.937177098324522,,,0.2,20.0,Calibrated 1D,smoothed_path
11.841004184100418,-4.191633300239589,,6.994955507895321,,,0.2,20.0,Calibrated 1D,smoothed_path
12.543933054393305,-4.191633300239589,,7.052859592244558,,,0.2,20.0,Calibrated 1D,smoothed_path
13.246861924686192,-4.191633300239588,,7.110788847056387,,,0.2,20.0,Calibrated 1D,smoothed_path
13.949790794979078,-4.191633300239589,,7.168633248036823,,,0.2,20.0,Calibrated 1D,smoothed_path
14.652719665271965,-4.191633300239587,,7.226273023585029,,,0.2,20.0,Calibrated 1D,smoothed_path
15.355648535564853,-4.191633300239587,,7.283578511481508,,,0.2,20.0,Calibrated 1D,smoothed_path
16.05857740585774,-4.191633300239589,,7.340410114840884,,,0.2,20.0,Calibrated 1D,smoothed_path
16.761506276150627,-4.191633300239587,,7.396618372971287,,,0.2,20.0,Calibrated 1D,smoothed_path
17.464435146443513,-4.191633300239589,,7.452044162785564,,,0.2,20.0,Calibrated 1D,smoothed_path
18.1673640167364,-4.191633300239589,,7.506519045936659,,,0.2,20.0,Calibrated 1D,smoothed_path
18.870292887029287,-4.191633300239589,,7.5598657758178565,,,0.2,20.0,Calibrated 1D,smoothed_path
19.573221757322173,-4.191633300239588,,7.6118989769026815,,,0.2,20.0,Calibrated 1D,smoothed_path
20.27615062761506,-4.191633300239588,,7.662426006538324,,,0.2,20.0,Calibrated 1D,smoothed_path
20.97907949790795,-4.191633300239589,,7.7112480062100754,,,0.2,20.0,Calibrated 1D,smoothed_path
21.682008368200837,-4.191633300239587,,7.758161145451534,,,0.2,20.0,Calibrated 1D,smoothed_path
22.384937238493723,-4.191633300239587,,7.802958057010193,,,0.2,20.0,Calibrated 1D,smoothed_path
23.08786610878661,-4.191633300239588,,7.845429456657721,,,0.2,20.0,Calibrated 1D,smoothed_path
23.790794979079497,-4.191633300239589,,7.885365935272594,,,0.2,20.0,Calibrated 1D,smoothed_path
24.493723849372383,-4.191633300239587,,7.922559904683508,,,0.2,20.0,Calibrated 1D,smoothed_path
25.19665271966527,-4.191633300239588,,7.956807672457101,,,0.2,20.0,Calibrated 1D,smoothed_path
25.899581589958157,-4.191633300239589,,7.987911614599804,,,0.2,20.0,Calibrated 1D,smoothed_path
26.602510460251043,-4.19163330023959,,8.015682409310976,,,0.2,20.0,Calibrated 1D,smoothed_path
27.30543933054393,-4.191633300239588,,8.03994128978572,,,0.2,20.0,Calibrated 1D,smoothed_path
28.008368200836816,-4.191633300239589,,8.06052226993576,,,0.2,20.0,Calibrated 1D,smoothed_path
28.711297071129707,-4.191633300239587,,8.077274294073785,,,0.2,20.0,Calibrated 1D,smoothed_path
29.414225941422593,-4.191633300239587,,8.090063260349567,,,0.2,20.0,Calibrated 1D,smoothed_path
30.11715481171548,-4.191633300239589,,8.098773868231312,,,0.2,20.0,Calibrated 1D,smoothed_path
30.820083682008367,-4.191633300239589,,8.103311242708141,,,0.2,20.0,Calibrated 1D,smoothed_path
31.523012552301253,-4.191633300239589,,8.103602292166647,,,0.2,20.0,Calibrated 1D,smoothed_path
32.22594142259414,-4.191633300239588,,8.099596762976702,,,0.2,20.0,Calibrated 1D,smoothed_path
32.92887029288703,-4.191633300239588,,8.091267961512003,,,0.2,20.0,Calibrated 1D,smoothed_path
33.63179916317991,-4.191633300239587,,8.078613123330783,,,0.2,20.0,Calibrated 1D,smoothed_path
34.3347280334728,-4.191633300239587,,8.061653419169017,,,0.2,20.0,Calibrated 1D,smoothed_path
35.037656903765686,-4.191633300239587,,8.04043359780708,,,0.2,20.0,Calibrated 1D,smoothed_path
35.74058577405857,-4.191633300239589,,8.015021276283983,,,0.2,20.0,Calibrated 1D,smoothed_path
36.44351464435146,-4.191633300239588,,7.985505897872345,,,0.2,20.0,Calibrated 1D,smoothed_path
37.146443514644346,-4.191633300239587,,7.951997387244607,,,0.2,20.0,Calibrated 1D,smoothed_path
37.84937238493723,-4.191633300239589,,7.91462453997007,,,0.2,20.0,Calibrated 1D,smoothed_path
38.55230125523012,-4.191633300239587,,7.873533189580041,,,0.2,20.0,Calibrated 1D,smoothed_path
39.255230125523006,-4.191633300239589,,7.828884199722712,,,0.2,20.0,Calibrated 1D,smoothed_path
39.9581589958159,-4.191633300239588,,7.780851331306741,,,0.2,20.0,Calibrated 1D,smoothed_path
40.66108786610879,-4.191633300239589,,7.729619035017203,,,0.2,20.0,Calibrated 1D,smoothed_path
41.36401673640167,-4.191633300239587,,7.6753802182926485,,,0.2,20.0,Calibrated 1D,smoothed_path
42.06694560669456,-4.191633300239587,,7.618334032974618,,,0.2,20.0,Calibrated 1D,smoothed_path
42.76987447698745,-4.191633300239587,,7.55868372564102,,,0.2,20.0,Calibrated 1D,smoothed_path
43.47280334728033,-4.191633300239587,,7.4966345874147935,,,0.2,20.0,Calibrated 1D,smoothed_path
44.17573221757322,-4.191633300239587,,7.432392034118179,,,0.2,20.0,Calibrated 1D,smoothed_path
44.87866108786611,-4.191633300239587,,7.366159841338979,,,0.2,20.0,Calibrated 1D,smoothed_path
45.58158995815899,-4.191633300239587,,7.298138552584014,,,0.2,20.0,Calibrated 1D,smoothed_path
46.28451882845188,-4.191633300239587,,7.228524072478361,,,0.2,20.0,Calibrated 1D,smoothed_path
46.98744769874477,-4.191633300239589,,7.157506451143619,,,0.2,20.0,Calibrated 1D,smoothed_path
47.69037656903765,-4.191633300239589,,7.085268860621394,,,0.2,20.0,Calibrated 1D,smoothed_path
48.39330543933054,-4.191633300239587,,7.0119867596161916,,,0.2,20.0,Calibrated 1D,smoothed_path
49.096234309623426,-4.191633300239588,,6.937827238982404,,,0.2,20.0,Calibrated 1D,smoothed_path
49.79916317991631,-4.191633300239589,,6.862948537297829,,,0.2,20.0,Calibrated 1D,smoothed_path
50.5020920502092,-4.191633300239587,,6.787499713538378,,,0.2,20.0,Calibrated 1D,smoothed_path
51.205020920502086,-4.191633300239589,,6.71162046225313,,,0.2,20.0,Calibrated 1D,smoothed_path
51.90794979079497,-4.191633300239589,,6.635441055671912,,,0.2,20.0,Calibrated 1D,smoothed_path
52.61087866108786,-4.191633300239589,,6.559082396780527,,,0.2,20.0,Calibrated 1D,smoothed_path
53.313807531380746,-4.191633300239589,,6.48265616748551,,,0.2,20.0,Calibrated 1D,smoothed_path
54.01673640167363,-4.191633300239589,,6.406265056472261,,,0.2,20.0,Calibrated 1D,smoothed_path
54.71966527196653,-4.191633300239589,,6.330003052151072,,,0.2,20.0,Calibrated 1D,smoothed_path
55.42259414225941,-4.191633300239589,,6.253955787104509,,,0.2,20.0,Calibrated 1D,smoothed_path
56.1255230125523,-4.191633300239588,,6.178200921623363,,,0.2,20.0,Calibrated 1D,smoothed_path
56.82845188284519,-4.191633300239587,,6.102808555183781,,,0.2,20.0,Calibrated 1D,smoothed_path
57.53138075313807,-4.191633300239588,,6.027841656020967,,,0.2,20.0,Calibrated 1D,smoothed_path
58.23430962343096,-4.191633300239587,,5.9533565002512905,,,0.2,20.0,Calibrated 1D,smoothed_path
58.93723849372385,-4.191633300239589,,5.879403113249975,,,0.2,20.0,Calibrated 1D,smoothed_path
59.64016736401673,-4.191633300239587,,5.806025707179808,,,0.2,20.0,Calibrated 1D,smoothed_path
60.34309623430962,-4.191633300239589,,5.733263109669302,,,0.2,20.0,Calibrated 1D,smoothed_path
61.046025104602506,-4.191633300239589,,5.661149179644206,,,0.2,20.0,Calibrated 1D,smoothed_path
61.74895397489539,-4.191633300239587,,5.5897132072185505,,,0.2,20.0,Calibrated 1D,smoothed_path
62.45188284518828,-4.191633300239587,,5.518980295348095,,,0.2,20.0,Calibrated 1D,smoothed_path
63.154811715481166,-4.191633300239587,,5.448971721641976,,,0.2,20.0,Calibrated 1D,smoothed_path
63.85774058577405,-4.191633300239587,,5.379705279321943,,,0.2,20.0,Calibrated 1D,smoothed_path
64.56066945606693,-4.191633300239588,,5.31119559681861,,,0.2,20.0,Calibrated 1D,smoothed_path
65.26359832635983,-4.191633300239589,,5.243454435908326,,,0.2,20.0,Calibrated 1D,smoothed_path
65.96652719665272,-4.191633300239587,,5.176490968630544,,,0.2,20.0,Calibrated 1D,smoothed_path
66.6694560669456,-4.191633300239589,,5.110312033492264,,,0.2,20.0,Calibrated 1D,smoothed_path
67.3723849372385,-4.191633300239589,,5.044922371671927,,,0.2,20.0,Calibrated 1D,smoothed_path
68.07531380753137,-4.191633300239587,,4.980324844087769,,,0.2,20.0,Calibrated 1D,smoothed_path
68.77824267782427,-4.191633300239587,,4.916520630303129,,,0.2,20.0,Calibrated 1D,smoothed_path
69.48117154811715,-4.191633300239587,,4.8535094103105045,,,0.2,20.0,Calibrated 1D,smoothed_path
70.18410041841004,-4.191633300239587,,4.791289530273783,,,0.2,20.0,Calibrated 1D,smoothed_path
70.88702928870292,-4.191633300239587,,4.729858153319938,,,0.2,20.0,Calibrated 1D,smoothed_path
71.58995815899581,-4.191633300239588,,4.669211396462657,,,0.2,20.0,Calibrated 1D,smoothed_path
72.29288702928869,-4.191633300239588,,4.609344454715522,,,0.2,20.0,Calibrated 1D,smoothed_path
72.99581589958159,-4.191633300239589,,4.550251713415161,,,0.2,20.0,Calibrated 1D,smoothed_path
73.69874476987447,-4.191633300239589,,4.491926849728856,,,0.2,20.0,Calibrated 1D,smoothed_path
74.40167364016736,-4.191633300239587,,4.434362924268905,,,0.2,20.0,Calibrated 1D,smoothed_path
75.10460251046024,-4.191633300239587,,4.377552463680173,,,0.2,20.0,Calibrated 1D,smoothed_path
75.80753138075313,-4.191633300239587,,4.321487535009323,,,0.2,20.0,Calibrated 1D,smoothed_path
76.51046025104601,-4.191633300239587,,4.2661598126060785,,,0.2,20.0,Calibrated 1D,smoothed_path
77.2133891213389,-4.191633300239587,,4.211560638249257,,,0.2,20.0,Calibrated 1D,smoothed_path
77.9163179916318,-4.191633300239589,,4.157681075134539,,,0.2,20.0,Calibrated 1D,smoothed_path
78.61924686192468,-4.191633300239587,,4.104511956307293,,,0.2,20.0,Calibrated 1D,smoothed_path
79.32217573221757,-4.191633300239587,,4.05204392807317,,,0.2,20.0,Calibrated 1D,smoothed_path
80.02510460251045,-4.191633300239589,,4.000267488871311,,,0.2,20.0,Calibrated 1D,smoothed_path
80.72803347280335,-4.191633300239589,,3.9491730240506993,,,0.2,20.0,Calibrated 1D,smoothed_path
81.43096234309623,-4.191633300239587,,3.8987508369489556,,,0.2,20.0,Calibrated 1D,smoothed_path
82.13389121338912,-4.191633300239588,,3.8489911766349776,,,0.2,20.0,Calibrated 1D,smoothed_path
82.836820083682,-4.191633300239589,,3.799884262642214,,,0.2,20.0,Calibrated 1D,smoothed_path
83.5397489539749,-4.191633300239588,,3.7514203069876384,,,0.2,20.0,Calibrated 1D,smoothed_path
84.24267782426777,-4.191633300239587,,3.703589533742845,,,0.2,20.0,Calibrated 1D,smoothed_path
84.94560669456067,-4.191633300239587,,3.6563821963975993,,,0.2,20.0,Calibrated 1D,smoothed_path
85.64853556485355,-4.191633300239589,,3.609788593232774,,,0.2,20.0,Calibrated 1D,smoothed_path
86.35146443514644,-4.191633300239588,,3.563799080898407,,,0.2,20.0,Calibrated 1D,smoothed_path
87.05439330543932,-4.191633300239588,,3.5184040863736437,,,0.2,20.0,Calibrated 1D,smoothed_path
87.75732217573221,-4.191633300239587,,3.473594117468208,,,0.2,20.0,Calibrated 1D,smoothed_path
88.46025104602509,-4.191633300239588,,3.429359772009883,,,0.2,20.0,Calibrated 1D,smoothed_path
89.16317991631799,-4.191633300239587,,3.385691745848643,,,0.2,20.0,Calibrated 1D,smoothed_path
89.86610878661087,-4.191633300239587,,3.3425808397960046,,,0.2,20.0,Calibrated 1D,smoothed_path
90.56903765690376,-4.191633300239589,,3.300017965607098,,,0.2,20.0,Calibrated 1D,smoothed_path
