subsetSlug,subsetLabel,syntheticId,model,parameter,trueValue,recoveredValue,error,absError,plotSubsetSlug,plotSubsetLabel,displayParameter,displayScale,truePlotValue,recoveredPlotValue,plotError,plotAbsError
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0011,MeanTimeseriesBaseBCC,retention,0.9553696089418986,0.950556488781786,-0.0048131201601124,0.0048131201601124,joint_devices,Mouse + Trackpad joint,$A$,raw,0.9553696089418986,0.950556488781786,-0.004813120160112594,0.004813120160112594
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0011,MeanTimeseriesBaseBCC,lr,0.0362984088761174,0.0429062992832076,0.0066078904070902,0.0066078904070902,joint_devices,Mouse + Trackpad joint,$B$,raw,0.0362984088761174,0.0429062992832076,0.0066078904070902,0.0066078904070902
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0012,MeanTimeseriesBaseBCC,propVar_mouse,631.4786764727838,632.044969795001,0.5662933222171205,0.5662933222171205,joint_devices,Mouse + Trackpad joint,"$\sigma_{p,\mathrm{mouse}}$",sd,25.129239472629962,25.14050456524294,0.011265092612976702,0.011265092612976702
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0012,MeanTimeseriesBaseBCC,propVar_trackpad,392.1358501570256,391.32390522176473,-0.8119449352608399,0.8119449352608399,joint_devices,Mouse + Trackpad joint,"$\sigma_{p,\mathrm{trackpad}}$",sd,19.802420310583894,19.781908533348464,-0.020511777235430628,0.020511777235430628
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0012,MeanTimeseriesBaseBCC,visVarSlope,0.4673247440557044,0.4675220039257993,0.0001972598700948,0.0001972598700948,joint_devices,Mouse + Trackpad joint,$\sigma_{v\beta}$,raw,0.4673247440557044,0.4675220039257993,0.0001972598700948902,0.0001972598700948902
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0012,MeanTimeseriesBaseBCC,retention,0.9878073049387244,0.987989381686224,0.0001820767474995,0.0001820767474995,joint_devices,Mouse + Trackpad joint,$A$,raw,0.9878073049387244,0.987989381686224,0.00018207674749959324,0.00018207674749959324
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0012,MeanTimeseriesBaseBCC,lr,0.2011589113758924,0.1989184425755848,-0.0022404688003075,0.0022404688003075,joint_devices,Mouse + Trackpad joint,$B$,raw,0.2011589113758924,0.1989184425755848,-0.0022404688003075934,0.0022404688003075934
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0013,MeanTimeseriesBaseBCC,propVar_mouse,538.5524647496053,581.0281987433038,42.47573399369856,42.47573399369856,joint_devices,Mouse + Trackpad joint,"$\sigma_{p,\mathrm{mouse}}$",sd,23.206733177024407,24.104526519790923,0.8977933427665157,0.8977933427665157
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0013,MeanTimeseriesBaseBCC,propVar_trackpad,458.3176937595777,498.4863914978246,40.168697738246976,40.168697738246976,joint_devices,Mouse + Trackpad joint,"$\sigma_{p,\mathrm{trackpad}}$",sd,21.408355699576223,22.326808806854253,0.9184531072780295,0.9184531072780295
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0013,MeanTimeseriesBaseBCC,visVarSlope,0.3628103406882738,0.3663153842053853,0.0035050435171115,0.0035050435171115,joint_devices,Mouse + Trackpad joint,$\sigma_{v\beta}$,raw,0.3628103406882738,0.3663153842053853,0.0035050435171115057,0.0035050435171115057
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0013,MeanTimeseriesBaseBCC,retention,0.9497153823508864,0.9484241356234238,-0.0012912467274627,0.0012912467274627,joint_devices,Mouse + Trackpad joint,$A$,raw,0.9497153823508864,0.9484241356234238,-0.0012912467274626138,0.0012912467274626138
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0013,MeanTimeseriesBaseBCC,lr,0.1384075263461008,0.1414583785228811,0.0030508521767803,0.0030508521767803,joint_devices,Mouse + Trackpad joint,$B$,raw,0.1384075263461008,0.1414583785228811,0.0030508521767803054,0.0030508521767803054
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0014,MeanTimeseriesBaseBCC,propVar_mouse,336.6145273023449,461.68131633985394,125.066789037509,125.066789037509,joint_devices,Mouse + Trackpad joint,"$\sigma_{p,\mathrm{mouse}}$",sd,18.34705772875708,21.486770728516976,3.1397129997598974,3.1397129997598974
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0014,MeanTimeseriesBaseBCC,propVar_trackpad,351.0277435274182,749.5681158180494,398.5403722906312,398.5403722906312,joint_devices,Mouse + Trackpad joint,"$\sigma_{p,\mathrm{trackpad}}$",sd,18.735734400535737,27.378241649493294,8.642507248957557,8.642507248957557
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0014,MeanTimeseriesBaseBCC,visVarSlope,0.5825915307704954,0.5853591822827187,0.0027676515122232,0.0027676515122232,joint_devices,Mouse + Trackpad joint,$\sigma_{v\beta}$,raw,0.5825915307704954,0.5853591822827187,0.002767651512223246,0.002767651512223246
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0014,MeanTimeseriesBaseBCC,retention,0.9602540560244708,0.9547726263895356,-0.0054814296349353,0.0054814296349353,joint_devices,Mouse + Trackpad joint,$A$,raw,0.9602540560244708,0.9547726263895356,-0.005481429634935142,0.005481429634935142
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0014,MeanTimeseriesBaseBCC,lr,0.0184785787559586,0.019614479615913,0.0011359008599543,0.0011359008599543,joint_devices,Mouse + Trackpad joint,$B$,raw,0.0184785787559586,0.019614479615913,0.001135900859954398,0.001135900859954398
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0015,MeanTimeseriesBaseBCC,propVar_mouse,369.27507265694766,362.0768213972013,-7.198251259746371,7.198251259746371,joint_devices,Mouse + Trackpad joint,"$\sigma_{p,\mathrm{mouse}}$",sd,19.216531233730702,19.028316304844243,-0.18821492888645963,0.18821492888645963
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0015,MeanTimeseriesBaseBCC,propVar_trackpad,286.4125600738264,277.9045042824006,-8.508055791425818,8.508055791425818,joint_devices,Mouse + Trackpad joint,"$\sigma_{p,\mathrm{trackpad}}$",sd,16.923727723933236,16.670468028294845,-0.25325969563839124,0.25325969563839124
