candidateModel,parameterization,negLogLik,rmse,elapsedSeconds,nRows,nParams,AIC,BIC,recovered_propVar_mouse,recovered_propVar_trackpad,recovered_visVarSlope,recovered_retention,recovered_lr,recovered_raw_propVar_mouse,recovered_raw_propVar_trackpad,recovered_raw_visVarSlope,recovered_raw_retention,recovered_raw_lr,recovered_raw_visVarInt,recovered_visVarInt,recovered_raw_motorVar_mouse,recovered_motorVar_mouse,recovered_raw_motorVar_trackpad,recovered_motorVar_trackpad,subsetSlug,subsetLabel,syntheticId,drawIndex,generatingModel,true_propVar_mouse,true_propVar_trackpad,true_visVarSlope,true_retention,true_lr,true_raw_propVar_mouse,true_raw_propVar_trackpad,true_raw_visVarSlope,true_raw_retention,true_raw_lr,true_raw_visVarInt,true_visVarInt,true_raw_motorVar_mouse,true_motorVar_mouse,true_raw_motorVar_trackpad,true_motorVar_trackpad,fitSeed,recovered_senseVar_mouse,recovered_senseVar_trackpad,recovered_c,recovered_raw_senseVar_mouse,recovered_raw_senseVar_trackpad,recovered_raw_c,true_senseVar_mouse,true_senseVar_trackpad,true_c,true_raw_senseVar_mouse,true_raw_senseVar_trackpad,true_raw_c
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,67101.1136315932,7.289633691185657,238.71533569999156,20800,5,134212.2272631864,134251.94080451483,1000.0,27.29667515677691,0.21091856225860287,0.9685992788071628,0.016500715303809997,1000.0,27.29667515677691,0.21091856225860287,0.9685992788071628,0.016500715303809997,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0003,3,MeanTimeseriesCausalInf,,,,0.9628024097858278,0.9848329844317253,,,,0.9628024097858278,0.9848329844317253,,,,,,,1108111715,,,,,,,5057.025408977177,408.2551384574068,0.6787796396675291,5057.025408977177,408.2551384574068,0.6787796396675291
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,66076.81425055144,7.068766393971967,369.8947232000064,20800,5,132163.62850110288,132203.34204243132,,,,0.9648804938774237,0.7964639103580543,,,,0.9648804938774237,0.7964639103580543,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0003,3,MeanTimeseriesCausalInf,,,,0.9628024097858278,0.9848329844317253,,,,0.9628024097858278,0.9848329844317253,,,,,,,1241282700,5102.441230279933,430.04279017969395,0.5858443561191542,5102.441230279933,430.04279017969395,0.5858443561191542,5057.025408977177,408.2551384574068,0.6787796396675291,5057.025408977177,408.2551384574068,0.6787796396675291
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,66931.05610677305,7.266150631035006,1043.7865739000263,20800,5,133872.1122135461,133911.82575487453,1000.0,8.026720780480973,0.06484970832684873,0.969731694651142,0.009886368559860678,1000.0,8.026720780480973,0.06484970832684873,0.969731694651142,0.009886368559860678,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0003,3,MeanTimeseriesCausalInf,,,,0.9628024097858278,0.9848329844317253,,,,0.9628024097858278,0.9848329844317253,,,,,,,1332167946,,,,,,,5057.025408977177,408.2551384574068,0.6787796396675291,5057.025408977177,408.2551384574068,0.6787796396675291
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,1709675.826929256,73.09576664515039,214.66240650002146,20800,5,3419361.653858512,3419401.3673998406,326.9248688635808,95.30658886570022,0.16638311643193432,0.9790221561119682,0.16672919651977172,326.9248688635808,95.30658886570022,0.16638311643193432,0.9790221561119682,0.16672919651977172,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0004,4,MeanTimeseriesCausalInf,,,,0.9930186455557763,0.8188847764145178,,,,0.9930186455557763,0.8188847764145178,,,,,,,1926824083,,,,,,,5217.388187826753,851.3315599536168,0.09546101053997298,5217.388187826753,851.3315599536168,0.09546101053997298
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,1656583.2112246603,73.00710364569079,437.4877276000043,20800,5,3313176.4224493206,3313216.135990649,,,,0.9532554133989168,0.2837747113429727,,,,0.9532554133989168,0.2837747113429727,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0004,4,MeanTimeseriesCausalInf,,,,0.9930186455557763,0.8188847764145178,,,,0.9930186455557763,0.8188847764145178,,,,,,,538872524,10000.0,1385.243918239708,0.018692336281819124,10000.0,1385.243918239708,0.018692336281819124,5217.388187826753,851.3315599536168,0.09546101053997298,5217.388187826753,851.3315599536168,0.09546101053997298
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,1813701.5566887963,74.10451843437467,704.8312196000188,20800,5,3627413.1133775925,3627452.826918921,1000.0,61.27219383335102,0.06077884305381939,0.9853452253898748,0.1964261079733415,1000.0,61.27219383335102,0.06077884305381939,0.9853452253898748,0.1964261079733415,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0004,4,MeanTimeseriesCausalInf,,,,0.9930186455557763,0.8188847764145178,,,,0.9930186455557763,0.8188847764145178,,,,,,,475672579,,,,,,,5217.388187826753,851.3315599536168,0.09546101053997298,5217.388187826753,851.3315599536168,0.09546101053997298
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,67351.54635332647,7.294587488404438,174.9824021999957,20800,5,134713.09270665294,134752.80624798138,1000.0,154.19719582443432,0.35073322142998875,0.9578975065108515,0.03210906162220905,1000.0,154.19719582443432,0.35073322142998875,0.9578975065108515,0.03210906162220905,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0005,5,MeanTimeseriesCausalInf,,,,0.9497804162412244,0.8866239453357985,,,,0.9497804162412244,0.8866239453357985,,,,,,,1309313608,,,,,,,2590.6377489611805,651.4666125291495,0.46593819408475723,2590.6377489611805,651.4666125291495,0.46593819408475723
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,66068.18159299508,7.056122630985433,434.1462478999747,20800,5,132146.36318599017,132186.0767273186,,,,0.9521376092544753,1.0,,,,0.9521376092544753,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0005,5,MeanTimeseriesCausalInf,,,,0.9497804162412244,0.8866239453357985,,,,0.9497804162412244,0.8866239453357985,,,,,,,949616605,2577.2301698050605,643.1355214363781,0.545102977085696,2577.2301698050605,643.1355214363781,0.545102977085696,2590.6377489611805,651.4666125291495,0.46593819408475723,2590.6377489611805,651.4666125291495,0.46593819408475723
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,66656.47690793092,7.176685182451008,941.603927899996,20800,5,133322.95381586184,133362.66735719028,1000.0,79.30079463231463,0.19468600113171114,0.9603739724583978,0.023860980661388403,1000.0,79.30079463231463,0.19468600113171114,0.9603739724583978,0.023860980661388403,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0005,5,MeanTimeseriesCausalInf,,,,0.9497804162412244,0.8866239453357985,,,,0.9497804162412244,0.8866239453357985,,,,,,,1249632825,,,,,,,2590.6377489611805,651.4666125291495,0.46593819408475723,2590.6377489611805,651.4666125291495,0.46593819408475723
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,99001.0007057869,11.769318039080174,195.65681469999254,20800,5,198012.0014115738,198051.71495290223,63.42947077957638,1000.0,0.1941720956332108,0.9796265733043256,0.07796913435756216,63.42947077957638,1000.0,0.1941720956332108,0.9796265733043256,0.07796913435756216,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0006,6,MeanTimeseriesCausalInf,,,,0.9773659303177027,0.9631403839871429,,,,0.9773659303177027,0.9631403839871429,,,,,,,1605305473,,,,,,,749.1903336058615,3878.180926208,0.19840295836878388,749.1903336058615,3878.180926208,0.19840295836878388
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,65974.11506831158,7.0311777686341435,299.48056070000166,20800,5,131958.23013662317,131997.9436779516,,,,0.9772578386508746,1.0,,,,0.9772578386508746,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0006,6,MeanTimeseriesCausalInf,,,,0.9773659303177027,0.9631403839871429,,,,0.9773659303177027,0.9631403839871429,,,,,,,1186586832,749.7792087820972,3880.1657764225747,0.20567689767650646,749.7792087820972,3880.1657764225747,0.20567689767650646,749.1903336058615,3878.180926208,0.19840295836878388,749.1903336058615,3878.180926208,0.19840295836878388
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,86597.05448523906,10.940322812000108,851.6509909000015,20800,5,173204.10897047812,173243.82251180656,17.794449010705385,1000.0,0.05108559263048842,0.9873331177059183,0.05053101511214922,17.794449010705385,1000.0,0.05108559263048842,0.9873331177059183,0.05053101511214922,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0006,6,MeanTimeseriesCausalInf,,,,0.9773659303177027,0.9631403839871429,,,,0.9773659303177027,0.9631403839871429,,,,,,,549248858,,,,,,,749.1903336058615,3878.180926208,0.19840295836878388,749.1903336058615,3878.180926208,0.19840295836878388
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,119268.32105449702,12.522793916081573,219.71463840000797,20800,5,238546.64210899404,238586.35565032248,258.3446396899484,1000.0,0.18083715097238645,0.9718567611115148,0.10954236893839374,258.3446396899484,1000.0,0.18083715097238645,0.9718567611115148,0.10954236893839374,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0007,7,MeanTimeseriesCausalInf,,,,0.9651010586578115,0.8554041585882033,,,,0.9651010586578115,0.8554041585882033,,,,,,,2095567861,,,,,,,3195.9798508445588,3576.1492937843286,0.09565558774941292,3195.9798508445588,3576.1492937843286,0.09565558774941292
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,65902.78991567277,6.998203470047498,394.0048822000099,20800,5,131815.57983134553,131855.29337267397,,,,0.9653134447783295,0.7593744138061076,,,,0.9653134447783295,0.7593744138061076,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0007,7,MeanTimeseriesCausalInf,,,,0.9651010586578115,0.8554041585882033,,,,0.9651010586578115,0.8554041585882033,,,,,,,301188799,3180.1972838632933,3583.650608954277,0.08510441105387544,3180.1972838632933,3583.650608954277,0.08510441105387544,3195.9798508445588,3576.1492937843286,0.09565558774941292,3195.9798508445588,3576.1492937843286,0.09565558774941292
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,83311.55720329008,9.653374607564903,859.6801487000193,20800,5,166633.11440658016,166672.8279479086,19.870325908620966,24.55450496228195,0.0,0.988749967624474,0.07803842664573216,19.870325908620966,24.55450496228195,0.0,0.988749967624474,0.07803842664573216,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0007,7,MeanTimeseriesCausalInf,,,,0.9651010586578115,0.8554041585882033,,,,0.9651010586578115,0.8554041585882033,,,,,,,705812609,,,,,,,3195.9798508445588,3576.1492937843286,0.09565558774941292,3195.9798508445588,3576.1492937843286,0.09565558774941292
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,69826.94503441655,7.8229166478085705,221.3219585000188,20800,5,139663.8900688331,139703.60361016155,1000.0,299.295052561638,0.4156919796217812,0.9673610555611749,0.05083030953491957,1000.0,299.295052561638,0.4156919796217812,0.9673610555611749,0.05083030953491957,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0008,8,MeanTimeseriesCausalInf,,,,0.9585817459503939,0.8891430903107945,,,,0.9585817459503939,0.8891430903107945,,,,,,,285127292,,,,,,,1889.526477346167,540.9853667904873,0.31109225644645205,1889.526477346167,540.9853667904873,0.31109225644645205
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,66160.06373125665,7.103507391997075,335.62119559998973,20800,5,132330.1274625133,132369.84100384175,,,,0.9593982330263873,0.40275036535229647,,,,0.9593982330263873,0.40275036535229647,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0008,8,MeanTimeseriesCausalInf,,,,0.9585817459503939,0.8891430903107945,,,,0.9585817459503939,0.8891430903107945,,,,,,,904202622,1832.747703008718,532.511198351822,0.1407020608349576,1832.747703008718,532.511198351822,0.1407020608349576,1889.526477346167,540.9853667904873,0.31109225644645205,1889.526477346167,540.9853667904873,0.31109225644645205
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,67934.17794762307,7.472820160822234,865.2968668999965,20800,5,135878.35589524615,135918.0694365746,1000.0,136.14454971399556,0.24619375585024125,0.968048495305398,0.04160973258854037,1000.0,136.14454971399556,0.24619375585024125,0.968048495305398,0.04160973258854037,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0008,8,MeanTimeseriesCausalInf,,,,0.9585817459503939,0.8891430903107945,,,,0.9585817459503939,0.8891430903107945,,,,,,,1894151991,,,,,,,1889.526477346167,540.9853667904873,0.31109225644645205,1889.526477346167,540.9853667904873,0.31109225644645205
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,70366.76952666117,7.97988130387019,212.90058220000356,20800,5,140743.53905332234,140783.25259465078,421.8785113604596,1000.0,0.6124219666313808,0.9762358385157481,0.07274206166405141,421.8785113604596,1000.0,0.6124219666313808,0.9762358385157481,0.07274206166405141,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0009,9,MeanTimeseriesCausalInf,,,,0.9662146883260674,0.9581637900588834,,,,0.9662146883260674,0.9581637900588834,,,,,,,562407379,,,,,,,582.5291783492144,433.9144909891568,0.3214712252546346,582.5291783492144,433.9144909891568,0.3214712252546346
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,66031.49101011125,7.094835497043243,281.76864520000527,20800,5,132072.9820202225,132112.69556155094,,,,0.9667424002551344,0.7201059884926482,,,,0.9667424002551344,0.7201059884926482,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0009,9,MeanTimeseriesCausalInf,,,,0.9662146883260674,0.9581637900588834,,,,0.9662146883260674,0.9581637900588834,,,,,,,87354759,576.544182098206,434.42845410341357,0.24218481531405267,576.544182098206,434.42845410341357,0.24218481531405267,582.5291783492144,433.9144909891568,0.3214712252546346,582.5291783492144,433.9144909891568,0.3214712252546346
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,68657.80167080618,7.640127562247383,611.1513480999856,20800,5,137325.60334161235,137365.3168829408,416.1949564138625,1000.0,0.44717910658063925,0.9756613505396239,0.0659954038847264,416.1949564138625,1000.0,0.44717910658063925,0.9756613505396239,0.0659954038847264,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0009,9,MeanTimeseriesCausalInf,,,,0.9662146883260674,0.9581637900588834,,,,0.9662146883260674,0.9581637900588834,,,,,,,643834025,,,,,,,582.5291783492144,433.9144909891568,0.3214712252546346,582.5291783492144,433.9144909891568,0.3214712252546346
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,74076.02385656089,8.692577316317557,150.50537179998355,20800,5,148162.04771312178,148201.76125445022,450.35046127630477,1000.0,0.5844041723673022,0.9802214587309422,0.0829706400773497,450.35046127630477,1000.0,0.5844041723673022,0.9802214587309422,0.0829706400773497,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0010,10,MeanTimeseriesCausalInf,,,,0.9717345033940594,0.8803244363187007,,,,0.9717345033940594,0.8803244363187007,,,,,,,1825553753,,,,,,,602.2598367406645,473.13862977872674,0.2550420097090933,602.2598367406645,473.13862977872674,0.2550420097090933
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,66104.4360144918,7.083885952349306,314.3373388000182,20800,5,132218.8720289836,132258.58557031205,,,,0.97227204931041,0.4721344821316244,,,,0.97227204931041,0.4721344821316244,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0010,10,MeanTimeseriesCausalInf,,,,0.9717345033940594,0.8803244363187007,,,,0.9717345033940594,0.8803244363187007,,,,,,,493108960,588.2382657338474,457.44723503651227,0.13389476510099318,588.2382657338474,457.44723503651227,0.13389476510099318,602.2598367406645,473.13862977872674,0.2550420097090933,602.2598367406645,473.13862977872674,0.2550420097090933
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,70939.83741199435,8.103069611569689,711.0391246000072,20800,5,141889.6748239887,141929.38836531714,452.4315495940686,1000.0,0.421713965888709,0.9799287782033856,0.07500994756032277,452.4315495940686,1000.0,0.421713965888709,0.9799287782033856,0.07500994756032277,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0010,10,MeanTimeseriesCausalInf,,,,0.9717345033940594,0.8803244363187007,,,,0.9717345033940594,0.8803244363187007,,,,,,,987463404,,,,,,,602.2598367406645,473.13862977872674,0.2550420097090933,602.2598367406645,473.13862977872674,0.2550420097090933
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,74588.48730495558,8.83867153793238,222.66486060002353,20800,5,149186.97460991115,149226.6881512396,1000.0,17.229386238105704,0.12258055773115946,0.9565970965412639,0.040146155450603044,1000.0,17.229386238105704,0.12258055773115946,0.9565970965412639,0.040146155450603044,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0011,11,MeanTimeseriesCausalInf,,,,0.9505264796740565,0.8719569649212126,,,,0.9505264796740565,0.8719569649212126,,,,,,,1838875178,,,,,,,8554.908731283824,454.4261374827012,0.1534372949288723,8554.908731283824,454.4261374827012,0.1534372949288723
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,65819.83069821891,6.984274743245602,553.9331827999849,20800,5,131649.66139643782,131689.37493776626,,,,0.9510231685558812,1.0,,,,0.9510231685558812,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0011,11,MeanTimeseriesCausalInf,,,,0.9505264796740565,0.8719569649212126,,,,0.9505264796740565,0.8719569649212126,,,,,,,1297943594,8585.170785658242,451.21344477333173,0.17828303584318686,8585.170785658242,451.21344477333173,0.17828303584318686,8554.908731283824,454.4261374827012,0.1534372949288723,8554.908731283824,454.4261374827012,0.1534372949288723
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,84242.895729387,9.966282579127805,1571.9297840999789,20800,5,168495.791458774,168535.50500010245,1000.0,2.3799326554227456,0.01924366934997038,0.9635498956770201,0.03737949919918773,1000.0,2.3799326554227456,0.01924366934997038,0.9635498956770201,0.03737949919918773,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0011,11,MeanTimeseriesCausalInf,,,,0.9505264796740565,0.8719569649212126,,,,0.9505264796740565,0.8719569649212126,,,,,,,114831556,,,,,,,8554.908731283824,454.4261374827012,0.1534372949288723,8554.908731283824,454.4261374827012,0.1534372949288723
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,298958.2594430692,26.415866838765986,246.44032829999924,20800,5,597926.5188861385,597966.2324274669,1000.0,213.25828819980217,0.270442138916105,0.9943731208763379,0.10760044519501898,1000.0,213.25828819980217,0.270442138916105,0.9943731208763379,0.10760044519501898,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0012,12,MeanTimeseriesCausalInf,,,,0.9877984581398811,0.9792572416704862,,,,0.9877984581398811,0.9792572416704862,,,,,,,2058057817,,,,,,,2816.225572908377,378.1793723804146,0.11599185242176183,2816.225572908377,378.1793723804146,0.11599185242176183
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,65944.61385741738,7.066366183046184,434.238726200012,20800,5,131899.22771483476,131938.9412561632,,,,0.9878049787277756,0.9508890538232557,,,,0.9878049787277756,0.9508890538232557,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0012,12,MeanTimeseriesCausalInf,,,,0.9877984581398811,0.9792572416704862,,,,0.9877984581398811,0.9792572416704862,,,,,,,969713243,2814.7361181169354,376.9638725255314,0.11250342227773573,2814.7361181169354,376.9638725255314,0.11250342227773573,2816.225572908377,378.1793723804146,0.11599185242176183,2816.225572908377,378.1793723804146,0.11599185242176183
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,342538.02402574656,31.38685292741739,766.3350367000094,20800,5,685086.0480514931,685125.7615928216,1000.0,75.69751119672631,0.10315805842404042,1.0,0.11659816473062798,1000.0,75.69751119672631,0.10315805842404042,1.0,0.11659816473062798,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0012,12,MeanTimeseriesCausalInf,,,,0.9877984581398811,0.9792572416704862,,,,0.9877984581398811,0.9792572416704862,,,,,,,745000089,,,,,,,2816.225572908377,378.1793723804146,0.11599185242176183,2816.225572908377,378.1793723804146,0.11599185242176183
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,94215.73353597733,11.382306888338354,224.4623645999818,20800,5,188441.46707195466,188481.1806132831,205.11007494334564,1000.0,0.3813597935619039,0.9760748728016297,0.13210106933818172,205.11007494334564,1000.0,0.3813597935619039,0.9760748728016297,0.13210106933818172,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0013,13,MeanTimeseriesCausalInf,,,,0.9645733863875375,0.9785275535596226,,,,0.9645733863875375,0.9785275535596226,,,,,,,717214977,,,,,,,582.168422567603,1241.1669090005662,0.14040034843394916,582.168422567603,1241.1669090005662,0.14040034843394916
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,66120.79322891458,7.083327690152494,469.94084369999473,20800,5,132251.58645782917,132291.2999991576,,,,0.9650822925043668,0.9748721349719769,,,,0.9650822925043668,0.9748721349719769,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0013,13,MeanTimeseriesCausalInf,,,,0.9645733863875375,0.9785275535596226,,,,0.9645733863875375,0.9785275535596226,,,,,,,764422515,577.2028297433394,1240.5452846442588,0.1416660585856363,577.2028297433394,1240.5452846442588,0.1416660585856363,582.168422567603,1241.1669090005662,0.14040034843394916,582.168422567603,1241.1669090005662,0.14040034843394916
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,80670.93509679999,9.774896519631334,940.9208480000088,20800,5,161351.87019359999,161391.58373492843,139.22670816294044,1000.0,0.22338409252193916,0.9760973496258702,0.11893746785608031,139.22670816294044,1000.0,0.22338409252193916,0.9760973496258702,0.11893746785608031,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0013,13,MeanTimeseriesCausalInf,,,,0.9645733863875375,0.9785275535596226,,,,0.9645733863875375,0.9785275535596226,,,,,,,1176605072,,,,,,,582.168422567603,1241.1669090005662,0.14040034843394916,582.168422567603,1241.1669090005662,0.14040034843394916
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,484500.1737945583,32.90844039679618,333.3294648999872,20800,5,969010.3475891165,969050.061130445,1000.0,722.7269391662975,0.18784244255218185,0.9942572042578538,0.08814657735130249,1000.0,722.7269391662975,0.18784244255218185,0.9942572042578538,0.08814657735130249,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0014,14,MeanTimeseriesCausalInf,,,,0.9915475548182815,0.9149238587663303,,,,0.9915475548182815,0.9149238587663303,,,,,,,133272437,,,,,,,4765.266791412261,2276.8252218747684,0.12005764079419759,4765.266791412261,2276.8252218747684,0.12005764079419759
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,136037.90290814076,16.660428238570898,526.8165273999912,20800,5,272085.8058162815,272125.51935760997,,,,0.9878719752231041,0.9982040692148633,,,,0.9878719752231041,0.9982040692148633,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0014,14,MeanTimeseriesCausalInf,,,,0.9915475548182815,0.9149238587663303,,,,0.9915475548182815,0.9149238587663303,,,,,,,1251956944,4925.248745437709,2201.8156651164963,0.09973996879162678,4925.248745437709,2201.8156651164963,0.09973996879162678,4765.266791412261,2276.8252218747684,0.12005764079419759,4765.266791412261,2276.8252218747684,0.12005764079419759
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,861619.7217792182,48.883146344750465,700.0704483000154,20800,5,1723249.4435584364,1723289.1570997648,113.08308726039004,1000.0,0.0,1.0,0.09886186809278755,113.08308726039004,1000.0,0.0,1.0,0.09886186809278755,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0014,14,MeanTimeseriesCausalInf,,,,0.9915475548182815,0.9149238587663303,,,,0.9915475548182815,0.9149238587663303,,,,,,,1663519916,,,,,,,4765.266791412261,2276.8252218747684,0.12005764079419759,4765.266791412261,2276.8252218747684,0.12005764079419759
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,123442.41079617021,13.299804068314508,232.2196343000105,20800,5,246894.82159234042,246934.53513366886,1000.0,256.52318800345523,0.15827510553876983,0.9782113412965617,0.07052575700408473,1000.0,256.52318800345523,0.15827510553876983,0.9782113412965617,0.07052575700408473,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0015,15,MeanTimeseriesCausalInf,,,,0.9720421504251568,0.8448308335821064,,,,0.9720421504251568,0.8448308335821064,,,,,,,1733903254,,,,,,,6873.758949323932,2186.2196242732234,0.10969280473904362,6873.758949323932,2186.2196242732234,0.10969280473904362
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,66013.9003392511,7.08327192673773,545.5561975000019,20800,5,132037.8006785022,132077.51421983063,,,,0.9721884981252781,0.8750612042412429,,,,0.9721884981252781,0.8750612042412429,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0015,15,MeanTimeseriesCausalInf,,,,0.9720421504251568,0.8448308335821064,,,,0.9720421504251568,0.8448308335821064,,,,,,,1711375667,6899.739956895451,2187.07194254197,0.1143091075095856,6899.739956895451,2187.07194254197,0.1143091075095856,6873.758949323932,2186.2196242732234,0.10969280473904362,6873.758949323932,2186.2196242732234,0.10969280473904362
