series_id,series_label,source_paper,source_year,source_doi,source_experiment,group_id,source_file,subject_id,perturbation_size_deg,extent_window,subject_mean_extent_deg
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s04,30.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,22.89807061305114
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s05,30.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,7.206146177775673
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s06,30.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,36.879270393392915
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s07,30.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,30.721021156734764
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s08,30.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,71.41890072770731
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s09,30.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,26.805293270367105
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s10,30.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,21.44315951309222
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s11,30.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,26.817064058181973
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s12,30.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,21.534779075906226
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s13,30.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,34.00324389029935
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s14,30.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,26.34034160184777
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s15,30.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,40.99070558618015
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s16,30.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,13.096788095828979
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s17,30.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,38.58192772727127
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s18,30.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,25.841006744313525
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s19,30.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,35.73308305186754
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s20,30.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,15.828442416304094
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s21,30.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,42.09333246274764
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s01,45.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,24.82206100179181
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s02,45.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,12.945604849420828
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s03,45.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,65.14292355816754
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s04,45.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,24.44023964823713
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s05,45.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,16.259166036501654
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s06,45.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,23.233377710684408
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s07,45.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,34.640309515518766
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s08,45.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,28.46796874839547
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s09,45.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,16.30181229490292
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s10,45.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,18.206111184463488
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s11,45.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,19.695852038095584
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s12,45.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,24.371646879926956
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s13,45.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,18.189979284596237
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s14,45.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,15.144262016516942
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s15,45.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,42.0392015703858
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s16,45.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,35.75963977281831
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s17,45.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,35.92791144084447
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s18,45.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,13.342130308805642
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s19,45.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,24.569371211365425
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s20,45.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,23.823014835922933
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s21,45.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,45.149748387635434
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s01,60.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,20.992585810452724
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s02,60.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,4.729233336250124
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s03,60.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,12.395971131186514
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s04,60.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,19.043640499595337
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s05,60.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,23.489731515609908
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s06,60.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,18.074424603288435
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s07,60.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,28.23345518409151
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s08,60.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,30.2412067867322
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s09,60.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,7.105340410558582
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s10,60.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,10.108253620893842
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s11,60.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,25.19769989092078
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s12,60.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,18.060733013130317
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s13,60.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,11.210170258339275
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s14,60.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,19.337765303564165
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s15,60.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,19.64211467331363
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s16,60.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,29.68282704829588
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s17,60.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,42.18498589486349
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s18,60.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,18.434589938788683
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s19,60.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,20.22156414338529
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s20,60.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,21.623841022826625
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,15304560,data_MultiSizeClamp_15304560.mat,msc_15304560_s21,60.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,36.36075806731497
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s01,70.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,10.957293897711857
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s02,70.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,40.46947472656834
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s03,70.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,7.576006895341716
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s04,70.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,24.735109600563366
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s05,70.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,18.731716331696916
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s06,70.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,16.83050818281292
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s07,70.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,16.509478855257054
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s08,70.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,19.799194186371988
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s09,70.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,12.924965786188311
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s10,70.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,23.927432770194446
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s11,70.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,18.243249706076572
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s12,70.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,17.712227226180485
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s13,70.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,17.277960224165213
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s14,70.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,24.519276061991427
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s15,70.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,13.41241851576189
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s16,70.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,12.781291013195812
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s17,70.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,17.544385044514524
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s18,70.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,32.30886034505233
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s01,80.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,7.190441243250843
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s02,80.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,25.391610115273725
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s03,80.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,-5.2000176260036355
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s04,80.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,24.799006027762683
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s05,80.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,10.792694274769365
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s06,80.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,16.407922782557
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s07,80.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,10.160476387975526
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s08,80.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,15.960136933106687
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s09,80.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,8.02051527053014
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s10,80.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,19.11793855826906
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s11,80.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,15.263784187545777
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s12,80.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,10.244504154091452
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s13,80.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,22.38843127146099
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s14,80.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,3.896498343487732
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s15,80.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,9.533251929989891
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s16,80.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,3.090071466747145
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s17,80.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,8.130534561457488
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s18,80.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,23.087644481162453
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s01,100.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,6.315667374010046
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s02,100.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,21.883597182461425
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s03,100.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,14.885993281802607
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s04,100.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,8.400743864666978
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s05,100.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,7.3679033451299185
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s06,100.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,13.180476059401016
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s07,100.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,-2.122861972174756
morehead_multiclamp_local,Morehead multi-clamp,Ryan Morehead multi-size clamp data,,,Local multi-size clamp MATLAB files,7080100110,data_MultiSizeClamp_7080100110.mat,msc_7080100110_s08,100.0,mean aligned trials 301-500 after baseline correction using aligned trials 31-40,3.974215406828001
