ppid,clamp_magnitude,group,value
764955634018,3,2,2.2572769165039035
781632843660,3,2,4.562818908691407
788534438470,3,2,-0.11318359375
802470273105,3,2,0.0832366943359375
818668159889,3,2,0.2679046630859375
841781280934,3,2,-0.08278884887695388
856257066596,3,2,2.053851318359375
881636635866,3,2,-0.938763427734375
928185260389,3,2,0.6567825317382814
982309131650,3,2,-0.08290672302246102
993634722428,3,2,0.321678543090821
18545178463,5,2,-0.5811721801757812
42404767125,5,2,-0.13797760009765625
47219052677,5,2,-0.6394256591796816
75254959287,5,2,0.9469116210937443
141579159069,5,2,-0.9232711791992185
157286867732,5,2,1.0916412353515625
244346351129,5,2,3.6764251708984377
281449537957,5,2,-0.18269157409667897
286533593898,5,2,-0.4199462890625
307390059111,5,2,0.22413024902343145
314751828555,5,2,1.3933269500732421
340447094989,5,2,1.5156023025512695
363396258093,5,2,0.5251617431640625
372881010640,5,2,1.782678985595703
413611575961,5,2,1.3467884063720703
424813729943,5,2,1.2049942016601562
450325436890,5,2,-3.1374420166015624
453578034881,5,2,1.4285110473632803
455088283633,5,2,2.605758857727051
485655207419,5,2,-0.1649303436279297
490372725762,5,2,1.6375839233398437
497830706648,5,2,2.9213958740234376
499781516147,5,2,-0.22229309082031184
514699809951,5,2,1.268809509277344
524084624601,5,2,0.3199766159057621
526591815054,5,2,2.3949043273925783
560719192726,5,2,-1.1397369384765623
568911038571,5,2,-10.065432739257812
571510386420,5,2,0.1098419189453125
607190310023,5,2,1.64185791015625
610091723036,5,2,-1.398625183105466
616859448142,5,2,2.6584182739257813
662896639900,5,2,0.9009292602539049
665972822112,5,2,2.7446258544921873
706570674898,5,2,-2.654583740234375
711049351608,5,2,-0.614030456542966
747682140674,5,2,-0.1334503173828125
758610083023,5,2,1.9574295043945313
764955634018,5,2,-0.7747055053710937
781632843660,5,2,3.1171005249023525
788534438470,5,2,1.818963623046875
802470273105,5,2,0.099005126953125
818668159889,5,2,0.9462799072265625
841781280934,5,2,-0.48785552978515623
856257066596,5,2,2.5361358642578127
881636635866,5,2,0.6574005126953126
928185260389,5,2,0.9748718261718722
982309131650,5,2,-0.30790557861328127
993634722428,5,2,0.7205780029296875
18545178463,7,2,-7.557405090332031
42404767125,7,2,0.498236083984375
47219052677,7,2,0.9208988189697266
75254959287,7,2,1.0808578491210952
141579159069,7,2,0.6735813140869134
157286867732,7,2,2.8006881713867187
244346351129,7,2,1.6172943115234375
281449537957,7,2,1.0291473388671872
286533593898,7,2,1.7449188232421904
307390059111,7,2,-0.9750030517578125
314751828555,7,2,0.4566619873046875
340447094989,7,2,1.9252120971679716
363396258093,7,2,1.269110107421875
372881010640,7,2,0.8042388916015684
413611575961,7,2,0.7774505615234377
424813729943,7,2,-0.14291591644287127
450325436890,7,2,0.3229381561279304
453578034881,7,2,0.6734649658203125
455088283633,7,2,0.9348518371582033
485655207419,7,2,-1.3615386962890625
490372725762,7,2,0.012548828125000178
497830706648,7,2,-0.9706275939941407
499781516147,7,2,1.4320556640625002
514699809951,7,2,0.11735305786132795
524084624601,7,2,-0.25743408203125
526591815054,7,2,0.48476409912109375
560719192726,7,2,0.6036758422851536
568911038571,7,2,-2.4557281494140626
571510386420,7,2,1.3438011169433595
607190310023,7,2,3.0885324478149414
610091723036,7,2,-0.7376113891601562
616859448142,7,2,1.664014434814452
662896639900,7,2,1.5138656616210935
665972822112,7,2,1.4333099365234374
706570674898,7,2,-0.20313110351563352
711049351608,7,2,0.4525421142578123
747682140674,7,2,1.0782211303710938
758610083023,7,2,0.6554321289062444
764955634018,7,2,2.6174140930175787
781632843660,7,2,-0.03856515884399414
788534438470,7,2,1.833072662353515
802470273105,7,2,-34.80325164794922
818668159889,7,2,0.7767669677734375
841781280934,7,2,2.1694915771484373
856257066596,7,2,-0.1164093017578125
881636635866,7,2,0.018589782714840908
928185260389,7,2,1.3903045654296875
982309131650,7,2,0.9055145263671875
993634722428,7,2,2.9239227294921877
18545178463,10,2,1.271661376953125
42404767125,10,2,0.5377532958984375
47219052677,10,2,1.7923156738281278
