ppid,clamp_magnitude,baseline_bias,pointer,late_adapt
288731469074,130,30.344219970703126,Mouse,14.165774536132812
290626679547,135,-2.7450347900390653,Mouse,1.0243095397949218
290626679547,145,-0.40469093322753763,Mouse,-3.0418332099914545
290626679547,155,0.25189208984374983,Mouse,-3.7083526611328153
290626679547,165,-5.801498413085935,Mouse,-10.85936279296875
290656034369,135,16.37520141601562,Trackpad,-11.213818264007568
290656034369,145,-7.663594055175787,Trackpad,-14.704577636718764
290656034369,155,10.924606323242182,Trackpad,17.679028320312494
290656034369,165,15.605552673339844,Trackpad,20.599580383300783
292629866395,135,0.7257896423339844,Trackpad,7.026578903198242
292629866395,145,2.436015319824216,Trackpad,2.1649009704589943
292629866395,155,-4.701565551757812,Trackpad,-5.079048156738272
292629866395,165,-6.754100036621095,Trackpad,-6.984646034240724
295092569896,95,-0.06081314086913423,Mouse,39.18429870605469
295092569896,105,6.618589782714852,Mouse,38.45643844604492
295092569896,115,29.786717224121098,Mouse,32.59162940979004
299489942844,2,-12.292462158203126,Mouse,131.81395530700684
299489942844,4,-13.826628875732421,Mouse,-51.409197616577146
299489942844,6,-8.575794982910159,Mouse,-143.13858222961426
299489942844,8,-10.731913757324218,Mouse,41.80972557067871
300018938491,95,-0.24216766357421732,Mouse,39.55607223510742
300018938491,105,-14.837135314941417,Mouse,51.66313171386719
300018938491,115,2.316534423828125,Mouse,33.22756042480468
300018938491,125,-1.7021800994873053,Mouse,33.90728397369385
306810469599,15,-5.901399612426758,Mouse,4.359578323364259
306810469599,25,-8.173271942138673,Mouse,39.99576034545898
306810469599,35,10.219970321655273,Mouse,28.40367379784584
306810469599,45,-12.284773254394537,Mouse,13.99324111938476
307390059111,3,-6.200459289550784,Mouse,27.319750213623045
307390059111,5,8.310879516601563,Mouse,-5.1663116455078155
307390059111,7,2.2213973999023464,Mouse,21.731991577148438
307390059111,10,-1.719508552551268,Mouse,27.551587677001955
311279476853,15,-14.251763916015625,Mouse,38.53726959228515
311279476853,25,-9.28287353515625,Mouse,47.01195526123047
311279476853,35,-10.831853580474853,Mouse,30.55053844451904
311279476853,45,-16.751730346679686,Mouse,46.508136987034234
311518904287,15,23.19938564300537,Mouse,51.35598543137313
311518904287,35,8.693118286132812,Mouse,34.95805130004884
311518904287,45,15.591719055175783,Mouse,58.59705715179443
312810119008,20,4.350726318359375,Mouse,42.191279602050784
312810119008,30,1.6171478271484403,Mouse,48.630313873291016
312810119008,40,9.376295471191408,Mouse,26.076344299316407
312810119008,50,-11.497033309936523,Mouse,29.46778953075409
313978052698,135,-16.48509216308593,Trackpad,-14.397181701660154
313978052698,145,8.104285240173338,Trackpad,16.752758026123047
313978052698,155,-6.330269622802734,Trackpad,-26.955044555664063
313978052698,165,6.5353042602539,Trackpad,17.047444915771486
314153794897,95,-12.975802040100097,Mouse,42.50189361572266
314153794897,105,-5.032937622070312,Mouse,40.31199264526367
314153794897,115,-0.7747688293457043,Mouse,34.45816497802734
314153794897,125,-21.183230590820312,Mouse,42.86049850657582
314581190701,135,-0.115576171875,Trackpad,6.318566131591797
314581190701,145,1.464879608154296,Trackpad,3.408697891235353
314581190701,155,-6.700416564941409,Trackpad,-9.328931427001956
314581190701,165,-4.73838195800783,Trackpad,0.8604904174804687
314751828555,3,-10.219297790527339,Trackpad,46.18689575195312
314751828555,5,0.2729442596435532,Trackpad,52.05354881286621
314751828555,7,1.6159591674804688,Trackpad,56.34280853271484
314751828555,10,-3.770294189453125,Trackpad,73.89036536216736
31763185048,60,8.263803100585939,Mouse,9.732384872436526
31763185048,70,0.23224182128906268,Mouse,17.42408599853516
31763185048,80,8.075275230407716,Mouse,33.0471996486187
31763185048,90,7.453990173339849,Mouse,26.39079818725586
320314205950,65,26.76695537567138,Mouse,-125.48857192993164
320314205950,75,-19.085849004983903,Mouse,125.75993919372559
326018211431,2,8.304814147949216,Trackpad,8.240933990478513
326018211431,4,6.963727951049805,Trackpad,11.356483745574952
326018211431,6,-2.131646728515625,Trackpad,4.395988464355469
326018211431,8,-3.3731971740722657,Trackpad,5.1715221405029315
326031055534,140,2.4797149658203126,Mouse,7.666065216064456
326031055534,150,10.765823364257812,Mouse,23.844796752929692
326031055534,160,11.794505310058597,Mouse,12.500363540649417
326031055534,170,5.762285041809081,Mouse,-9.04158706665039
326328627765,20,-16.58763732910155,Trackpad,-0.6280944824218693
326328627765,30,6.44744567871094,Trackpad,-3.1840415954589787
326328627765,40,1.3379241943359368,Trackpad,-2.017929840087891
326328627765,50,-5.863078308105469,Trackpad,-3.7608722686767555
329580827848,55,7.711007690429687,Mouse,-2.051485443115233
329580827848,65,18.35348815917969,Mouse,10.0484489440918
329580827848,75,3.778933715820313,Mouse,-20.96277160644531
329580827848,85,17.922353076934815,Mouse,-1.315130233764648
333479267545,135,-15.51503601074219,Trackpad,-15.122453308105467
333479267545,145,10.787458038330076,Trackpad,19.869670867919922
333479267545,155,2.3708526611328127,Trackpad,1.1406097412109288
333479267545,165,-12.701893806457518,Trackpad,-3.8994526863098145
334186456864,100,4.907798004150391,Mouse,17.67729721069336
334186456864,110,-0.023263549804684303,Mouse,-17.785835266113274
334186456864,120,1.9761810302734375,Mouse,14.439479064941413
334186456864,130,9.299417018890379,Mouse,-17.928353309631348
33616929547,135,-8.8683349609375,Mouse,13.858318233489987
33616929547,145,-10.932034301757813,Mouse,-24.71037216186523
33616929547,155,5.813771057128906,Mouse,16.375605010986327
33616929547,165,4.308045196533204,Mouse,-11.51384687423706
340447094989,3,23.669552612304688,Mouse,32.34061660766602
340447094989,5,-3.3739871978759766,Mouse,25.35589771270752
340447094989,7,-7.22945098876954,Mouse,-2.361566925048831
340447094989,10,8.895397186279297,Mouse,16.609683990478516
340899273753,140,-5.083253479003915,Trackpad,3.7927703857421866
340899273753,150,-8.949890899658202,Trackpad,-27.49251708984375
340899273753,160,-0.7312225341796873,Trackpad,-19.770046997070317
340899273753,170,9.631440353393554,Trackpad,13.2626501083374
342998198233,20,-0.5349967956542969,Trackpad,23.040195083618165
342998198233,30,-4.677672576904297,Trackpad,16.96673240661621
342998198233,40,-17.590060424804676,Trackpad,12.14445700645447
342998198233,50,-4.150660705566404,Trackpad,29.59932174682617
347401194740,140,9.971433258056638,Trackpad,2.8094048500061026
347401194740,150,-7.215394592285156,Trackpad,-11.76309814453125
347401194740,160,5.828881835937497,Trackpad,22.865286254882815
347401194740,170,-9.191665649414062,Trackpad,-20.5408203125
349368817172,60,-15.3538330078125,Mouse,47.97359829545021
349368817172,70,-15.614082336425781,Mouse,38.68776321411133
349368817172,80,-15.90384521484375,Mouse,23.042864227294928
349368817172,90,-14.433768463134765,Mouse,22.107060432434082
3512277966,20,-11.251325988769528,Mouse,25.75095138549804
3512277966,30,-3.472027587890625,Mouse,43.431173944473265
3512277966,40,-6.547083473205566,Mouse,19.259338665008546
3512277966,50,-9.986604309082034,Mouse,32.909066390991214
353267429629,2,-6.630746459960937,Trackpad,8.493186950683594
353267429629,4,12.595492553710946,Trackpad,22.133947753906245
