ppid,trial_num,target_angles_degrees,target_exposure_index,clamp_magnitude,ballistic_duration,target_hit_time_fraction_of_bout,target_hit_arc_fraction_of_bout,target_hit_within_bout,ballistic_arc_length
628253346774,107,45.0,6,4.0,0.2020263671875,0.24954682779456194,0.44379221248290107,True,11.621435125071601
628253346774,108,315.0,6,2.0,0.19940185546875,0.25528007346189163,0.33242974359004124,True,11.073355245265647
628253346774,109,45.0,7,4.0,0.20147705078125,0.24901544986367768,0.5429090091238059,True,9.177326124864065
628253346774,110,135.0,7,6.0,0.21942138671875,0.3148817802503477,0.3950000885409668,True,10.73242801372023
628253346774,111,225.0,7,8.0,0.25042724609375,0.3953204971971728,0.44615508482196176,True,10.431439840536026
628253346774,112,315.0,7,2.0,0.21820068359375,0.31524475524475526,0.3728990627401593,True,9.849410316821592
628253346774,113,315.0,8,2.0,0.19879150390625,0.42922935216456864,0.8170191795668171,True,5.4725876068737245
628253346774,114,45.0,8,4.0,0.16650390625,0.32441348973607037,0.5431294601027092,True,10.02057519550519
628253346774,115,135.0,8,6.0,0.2177734375,0.30801569506726456,0.5145035281904285,True,9.101494089590933
628253346774,116,225.0,8,8.0,0.1986083984375,0.2421634910878918,0.33047233625374317,True,13.36693770600451
73180105537,85,45.0,1,60.0,0.20001220703125,0.2554165395178517,0.2986655839906655,True,17.302864373852376
73180105537,86,225.0,1,70.0,0.181640625,0.19018817204301075,0.40377380486470965,True,11.53069198146524
73180105537,87,315.0,1,90.0,0.11614990234375,0.28481345244351025,0.34378994198043533,True,9.648678547736461
73180105537,88,135.0,1,80.0,0.1153564453125,0.2947089947089947,0.4654691077746564,True,8.417087142498128
73180105537,89,315.0,2,90.0,0.1156005859375,0.293558606124604,0.421129863896434,True,8.267220785749412
73180105537,90,45.0,2,60.0,0.132080078125,0.25184842883548986,0.44704095104021824,True,8.69185171389793
73180105537,91,225.0,2,70.0,0.09735107421875,0.0,0.0,True,9.293139133279455
73180105537,92,135.0,2,80.0,0.16510009765625,0.10351201478743069,0.15465640249564125,True,17.66611978497829
73180105537,93,315.0,3,90.0,0.19921875,0.1636029411764706,0.4446468234052763,True,9.725690626142466
73180105537,94,45.0,3,60.0,0.11639404296875,0.43471421080230727,0.8234740308682059,True,6.219133548357408
73180105537,95,135.0,3,80.0,0.1832275390625,0.15622918054630247,0.35062063632006263,True,12.454722419936228
73180105537,96,225.0,3,70.0,0.2001953125,0.1719512195121951,0.5014840707930249,True,6.520374335711701
73180105537,97,45.0,4,60.0,0.148681640625,0.22536945812807882,0.4055175033980956,True,10.326593738890283
73180105537,98,315.0,4,90.0,0.098876953125,0.3314814814814815,0.709872272889709,True,5.5537950512516865
73180105537,99,135.0,4,80.0,0.09759521484375,0.34959349593495936,0.5758314916367172,True,6.362478434469571
